abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	98.929	280	1	2	1	278	280680	280401	2.10e-140	499
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	91.071	280	20	5	1	275	36087142	36087421	1.33e-102	374
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	90.813	283	17	7	1	278	366982	366704	1.72e-101	370
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	89.643	280	24	4	1	278	27716524	27716248	6.22e-96	351
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	89.362	282	24	4	1	278	5650227	5649948	2.24e-95	350
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	89.362	282	18	9	1	278	24856175	24856448	1.04e-93	344
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	89.324	281	21	7	1	278	30098171	30097897	1.04e-93	344
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	89.046	283	24	5	1	278	30128632	30128912	1.04e-93	344
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	89.493	276	22	7	8	278	6402681	6402954	3.74e-93	342
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.968	281	25	5	2	278	35519470	35519192	3.74e-93	342
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.693	283	26	6	1	278	7533852	7534133	1.35e-92	340
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	89.130	276	23	7	8	278	6418785	6419058	1.74e-91	337
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.612	281	27	4	1	278	26195093	26195371	1.74e-91	337
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.693	283	21	10	1	278	1194171	1193895	6.26e-91	335
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.421	285	23	10	1	278	7714719	7714438	6.26e-91	335
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.571	280	24	6	1	278	36516195	36515922	2.25e-90	333
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.028	284	28	5	1	280	540642	540923	8.10e-90	331
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.571	280	23	8	1	278	13595615	13595343	8.10e-90	331
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.256	281	28	5	1	278	27553641	27553919	8.10e-90	331
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.612	281	20	9	1	278	28251605	28251334	8.10e-90	331
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.809	277	22	7	4	276	35316268	35315997	8.10e-90	331
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.256	281	25	6	1	278	21010500	21010225	2.91e-89	329
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.298	282	23	8	1	278	31037904	31037629	2.91e-89	329
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.768	276	22	7	1	272	32207986	32208256	2.91e-89	329
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.214	280	25	6	1	278	16128857	16128584	1.05e-88	327
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.986	283	26	7	1	278	24627326	24627605	1.05e-88	327
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.900	281	28	6	1	278	27558408	27558685	3.77e-88	326
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.986	283	23	8	1	278	3663067	3663343	1.36e-87	324
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.943	282	24	7	1	278	5517988	5518263	1.36e-87	324
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.256	281	20	10	1	278	28440139	28440409	1.36e-87	324
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.900	281	25	8	1	278	11917542	11917816	4.87e-87	322
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.719	285	24	10	1	278	13830671	13830951	4.87e-87	322
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.633	283	27	8	1	278	32697922	32697643	4.87e-87	322
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.943	282	20	11	1	278	347293	347022	1.75e-86	320
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.986	283	18	12	1	278	17193701	17193430	1.75e-86	320
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	88.129	278	22	10	1	272	31389016	31389288	1.75e-86	320
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.633	283	25	7	1	278	33286846	33287123	1.75e-86	320
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.633	283	25	7	1	278	34314860	34315137	1.75e-86	320
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.814	279	25	6	1	278	652840	653110	6.30e-86	318
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.589	282	25	8	1	278	12891300	12891025	6.30e-86	318
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.943	282	19	11	1	278	18010590	18010320	6.30e-86	318
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.285	291	21	8	1	278	30315378	30315665	6.30e-86	318
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.900	281	21	11	1	278	33116311	33116041	6.30e-86	318
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.589	282	26	7	1	278	36374817	36375093	6.30e-86	318
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.543	289	16	18	1	278	23870101	23870380	2.27e-85	316
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.279	283	26	8	1	278	26298170	26298447	8.16e-85	315
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.544	281	23	9	1	278	33063907	33063636	8.16e-85	315
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.726	277	24	8	4	276	35325197	35324927	8.16e-85	315
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.108	287	25	10	1	278	36776557	36776274	8.16e-85	315
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.234	282	26	8	1	278	847741	847466	2.93e-84	313
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.500	280	23	9	1	278	11014214	11013945	2.93e-84	313
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.279	283	24	9	1	280	31929130	31928857	2.93e-84	313
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.189	281	29	7	2	278	36321765	36322042	2.93e-84	313
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.189	281	26	8	1	278	59256	58983	1.05e-83	311
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.912	273	22	9	10	278	35231422	35231157	1.05e-83	311
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	89.020	255	20	6	1	252	35068511	35068262	3.79e-83	309
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	87.097	279	27	7	1	278	9260058	9259788	1.36e-82	307
abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	86.926	283	26	9	1	278	10492756	10492480	1.36e-82	307
