abff7559-34d6-4200-84b4-19f4c7ccc028	chr_1	98.929	280	1	2	1	278	280680	280401	2.10e-140	499
c612e747-a793-49ad-a32c-37fe4bec170a	chr_1	97.865	281	2	3	220	500	280397	280673	2.11e-135	483
747152ff-f7fd-4ea8-b215-07ed74ba91ef	chr_1	98.276	290	1	3	1	287	280685	280397	4.51e-142	505
747152ff-f7fd-4ea8-b215-07ed74ba91ef	chr_1	87.607	234	7	15	287	500	280403	280634	6.49e-66	252
a28e27ef-8fe7-41e7-b7af-f8dac36304b0	chr_1	97.232	289	5	3	213	500	280397	280683	1.63e-136	486
e37165b0-4f4a-4226-812f-a4f215e46278	chr_1	97.251	291	2	5	211	500	280397	280682	4.54e-137	488
5c7a89d4-816c-4079-a757-5db85f7bff41	chr_1	98.162	272	1	4	215	482	280397	280668	4.57e-132	472
a504fc47-99f8-41ff-abf5-2bd31f82fbbe	chr_1	95.578	294	3	7	212	500	280397	280685	2.75e-129	462
15c093cd-2172-43c2-83d5-ed6ece824af4	chr_1	96.113	283	4	6	219	500	280397	280673	4.61e-127	455
1848c259-b443-42a1-8c8d-fd0f251b42d4	chr_1	95.608	296	3	6	1	287	280691	280397	2.13e-130	466
5331fea0-0eed-48df-8087-55ac71d20e1e	chr_1	94.863	292	5	6	216	500	280397	280685	7.71e-125	448
05e6af22-7c7b-4f59-bb8d-9bee1ae9fd20	chr_1	94.276	297	4	9	1	290	21155092	21155382	3.59e-123	442
05e6af22-7c7b-4f59-bb8d-9bee1ae9fd20	chr_1	95.825	503	5	12	1	496	21154889	21155382	0.0	798
52355bac-6340-46a7-a881-6ebfe3ad31b7	chr_1	94.828	290	4	8	219	500	21155382	21155096	3.59e-123	442
52355bac-6340-46a7-a881-6ebfe3ad31b7	chr_1	95.661	507	4	10	2	500	21155382	21154886	0.0	798
e39336be-026b-4843-a90e-4eb1220d9d20	chr_1	93.127	291	4	10	1	285	280677	280397	2.81e-114	412
6dfc20b5-4102-43c9-9c85-e79532f8fc3b	chr_1	93.262	282	3	11	225	500	280397	280668	6.09e-111	401
2a7e0400-cb52-4437-b62c-bb681f27637f	chr_1	98.958	288	1	2	215	500	280397	280684	7.49e-145	514
b7020a24-6da2-4b7e-9ac2-6caf91a42daa	chr_1	93.910	312	6	9	193	498	21165044	21164740	3.56e-128	459
b7020a24-6da2-4b7e-9ac2-6caf91a42daa	chr_1	93.333	420	7	14	89	500	21165044	21164638	5.59e-171	601
3d15c612-7dfd-4a25-a4c9-8d12a7964021	chr_2	96.660	509	2	11	1	499	1121518	1121015	0.0	832
3d15c612-7dfd-4a25-a4c9-8d12a7964021	chr_2	97.638	508	3	4	2	500	1119392	1118885	0.0	863
cf74bc13-714c-4a20-86bf-7e99ea7cc187	chr_1	97.611	293	3	4	1	292	21155093	21155382	2.10e-140	499
cf74bc13-714c-4a20-86bf-7e99ea7cc187	chr_1	96.781	497	6	9	7	499	21154892	21155382	0.0	821
f4a9ec6d-0bbb-4971-9248-4860934a3998	chr_2	99.002	501	0	5	1	499	1118895	1119392	0.0	893
f4a9ec6d-0bbb-4971-9248-4860934a3998	chr_2	97.239	507	5	8	2	500	1121015	1121520	0.0	850
c95df7bb-bb6e-4c4d-ab95-0fa2cbfa1fa8	chr_2	97.426	505	0	12	1	499	1121512	1121015	0.0	848
c95df7bb-bb6e-4c4d-ab95-0fa2cbfa1fa8	chr_2	98.000	500	5	4	2	498	1119392	1118895	0.0	863
6a0af361-cba2-4823-988c-698853ab7731	chr_2	98.551	345	4	1	6	350	1119049	1119392	2.30e-173	608
