1b83ae44-1421-4c79-ad86-108d98dae477_5	chr_1	94.132	409	4	13	1	401	21143968	21143572	3.47e-172	604
44fd9851-e353-4a19-9f55-fd30dcb819c6_10	chr_3	93.333	450	13	10	62	500	29481216	29480773	0.0	649
05e6af22-7c7b-4f59-bb8d-9bee1ae9fd20_8	chr_1	94.790	499	10	11	6	500	21143572	21144058	0.0	763
8202a07f-f6f4-4de3-b2d4-ca86ab94fc6a_5	chr_1	94.556	496	9	9	7	499	21165125	21164645	0.0	750
a767394f-cf93-4332-b26b-fd6ca8a11708_5	chr_1	87.251	502	16	29	1	483	21144057	21143585	2.68e-149	529
fc6c8ca0-f5bd-40f7-b3f6-18eed1f347ab_4	chr_1	93.774	514	4	16	6	500	21143572	21144076	0.0	747
cd820f50-59d9-44b3-996f-b6f56f1a1651_6	chr_1	85.356	519	28	33	2	500	21164645	21165135	9.76e-139	494
24f4ec95-85a7-4741-b561-45342338e1b0_7	chr_1	89.615	520	12	27	1	491	21144087	21143581	1.19e-177	623
3ce0c59f-2605-40e7-b0fa-af73c7ca6fdc_2	chr_1	98.024	506	2	5	2	500	21164645	21165149	0.0	872
ec6828be-defb-4a22-92c7-9ffefdd1e090_2	chr_1	96.055	507	4	14	2	500	21164645	21165143	0.0	811
