1848c259-b443-42a1-8c8d-fd0f251b42d4_23	chr_1	95.678	509	6	12	1	496	280902	280397	0.0	804
e37165b0-4f4a-4226-812f-a4f215e46278_12	chr_1	97.395	499	3	8	5	500	280397	280888	0.0	841
a504fc47-99f8-41ff-abf5-2bd31f82fbbe_12	chr_1	96.825	504	3	9	5	500	280397	280895	0.0	830
a28e27ef-8fe7-41e7-b7af-f8dac36304b0_14	chr_1	98.390	497	5	3	5	500	280397	280891	0.0	870
15c093cd-2172-43c2-83d5-ed6ece824af4_6	chr_1	97.390	498	5	7	5	500	280397	280888	0.0	841
5c7a89d4-816c-4079-a757-5db85f7bff41_10	chr_1	97.400	500	2	6	5	500	280397	280889	0.0	841
c612e747-a793-49ad-a32c-37fe4bec170a_16	chr_1	97.581	496	6	5	5	500	280397	280886	0.0	845
e39336be-026b-4843-a90e-4eb1220d9d20_7	chr_1	90.766	509	19	21	1	496	280890	280397	0.0	654
747152ff-f7fd-4ea8-b215-07ed74ba91ef_3	chr_1	97.421	504	3	7	1	496	280898	280397	0.0	850
5331fea0-0eed-48df-8087-55ac71d20e1e_2	chr_1	96.414	502	5	8	5	498	280397	280893	0.0	815
2a7e0400-cb52-4437-b62c-bb681f27637f_2	chr_1	98.390	497	4	4	5	498	280397	280892	0.0	870
6dfc20b5-4102-43c9-9c85-e79532f8fc3b_2	chr_1	91.348	497	8	23	10	485	280397	280879	0.0	647
