SV40-polyA	a504fc47-99f8-41ff-abf5-2bd31f82fbbe	100.000	130	0	0	130	1	130	70138	666	537	1.19e-61
SV40-polyA	a504fc47-99f8-41ff-abf5-2bd31f82fbbe	99.231	129	1	0	130	1	130	70138	16007	15878	5.53e-60
SV40-polyA	a504fc47-99f8-41ff-abf5-2bd31f82fbbe	99.237	130	0	1	130	1	130	70138	18991	18861	5.53e-60
SV40-polyA	a504fc47-99f8-41ff-abf5-2bd31f82fbbe	98.462	128	1	1	130	1	130	70138	8344	8216	9.26e-58
SV40-polyA	05123ea9-42d2-4823-a01f-cf9ac3f84414	100.000	130	0	0	130	1	130	39523	27110	26981	1.19e-61
SV40-polyA	05123ea9-42d2-4823-a01f-cf9ac3f84414	99.231	129	0	1	130	1	130	39523	4400	4528	1.99e-59
SV40-polyA	05123ea9-42d2-4823-a01f-cf9ac3f84414	98.473	129	1	1	130	1	130	39523	34417	34287	2.57e-58
SV40-polyA	05123ea9-42d2-4823-a01f-cf9ac3f84414	98.462	128	1	1	130	1	130	39523	17709	17581	9.26e-58
SV40-polyA	176c66c4-dc11-40b8-87d5-db55b6da9cf7	100.000	130	0	0	130	1	130	52334	42568	42439	1.19e-61
SV40-polyA	176c66c4-dc11-40b8-87d5-db55b6da9cf7	99.231	129	1	0	130	1	130	52334	39850	39721	5.53e-60
SV40-polyA	176c66c4-dc11-40b8-87d5-db55b6da9cf7	98.462	128	0	1	130	1	130	52334	25942	26069	9.26e-58
SV40-polyA	176c66c4-dc11-40b8-87d5-db55b6da9cf7	97.692	127	1	1	130	1	130	52334	15125	14998	4.31e-56
SV40-polyA	176c66c4-dc11-40b8-87d5-db55b6da9cf7	97.656	125	0	2	130	4	130	52334	34232	34357	2.00e-54
SV40-polyA	343980cd-0dd6-42ca-bdc7-bbb1280dc189	100.000	130	0	0	130	1	130	38618	34277	34148	1.19e-61
SV40-polyA	343980cd-0dd6-42ca-bdc7-bbb1280dc189	100.000	130	0	0	130	1	130	38618	37499	37370	1.19e-61
SV40-polyA	343980cd-0dd6-42ca-bdc7-bbb1280dc189	99.225	128	1	0	130	2	130	38618	21774	21902	1.99e-59
SV40-polyA	343980cd-0dd6-42ca-bdc7-bbb1280dc189	98.462	128	1	1	130	1	130	38618	430	558	9.26e-58
SV40-polyA	343980cd-0dd6-42ca-bdc7-bbb1280dc189	97.727	129	1	1	130	1	130	38618	9607	9476	3.33e-57
SV40-polyA	343980cd-0dd6-42ca-bdc7-bbb1280dc189	96.970	128	1	2	130	1	130	38618	15054	14924	5.57e-55
SV40-polyA	343980cd-0dd6-42ca-bdc7-bbb1280dc189	96.923	126	2	1	130	1	130	38618	12336	12209	2.00e-54
SV40-polyA	343980cd-0dd6-42ca-bdc7-bbb1280dc189	88.281	113	9	6	130	3	130	38618	15854	15975	7.41e-34
SV40-polyA	1b83ae44-1421-4c79-ad86-108d98dae477	100.000	130	0	0	130	1	130	16928	4187	4316	1.19e-61
SV40-polyA	1b83ae44-1421-4c79-ad86-108d98dae477	97.692	127	2	1	130	1	130	16928	959	1087	4.31e-56
SV40-polyA	47e2ac17-b551-4e33-bd6c-aec6c1f1d6a3	100.000	130	0	0	130	1	130	77593	51380	51251	1.19e-61
SV40-polyA	47e2ac17-b551-4e33-bd6c-aec6c1f1d6a3	99.231	129	0	1	130	1	130	77593	5365	5237	1.99e-59
SV40-polyA	47e2ac17-b551-4e33-bd6c-aec6c1f1d6a3	98.462	128	0	2	130	1	130	77593	37881	38008	9.26e-58
SV40-polyA	47e2ac17-b551-4e33-bd6c-aec6c1f1d6a3	100.000	119	0	0	130	12	130	77593	13285	13403	1.55e-55
SV40-polyA	47e2ac17-b551-4e33-bd6c-aec6c1f1d6a3	97.656	125	0	1	130	3	130	77593	35147	35271	2.00e-54
SV40-polyA	47e2ac17-b551-4e33-bd6c-aec6c1f1d6a3	93.233	124	2	4	130	1	130	77593	62142	62270	4.37e-46
SV40-polyA	47e2ac17-b551-4e33-bd6c-aec6c1f1d6a3	100.000	76	0	0	130	1	76	77593	30666	30741	1.24e-31
SV40-polyA	ebc994cc-50d6-4d20-806c-e93cb9600be8	100.000	130	0	0	130	1	130	48069	22285	22156	1.19e-61
SV40-polyA	ebc994cc-50d6-4d20-806c-e93cb9600be8	96.183	126	4	1	130	1	130	48069	8721	8851	2.59e-53
SV40-polyA	ebc994cc-50d6-4d20-806c-e93cb9600be8	91.791	123	4	7	130	1	130	48069	6005	6135	2.63e-43
SV40-polyA	ebc994cc-50d6-4d20-806c-e93cb9600be8	93.548	116	3	5	130	3	126	48069	32881	32999	2.63e-43
SV40-polyA	ebc994cc-50d6-4d20-806c-e93cb9600be8	91.729	122	1	4	130	1	130	48069	14184	14059	3.40e-42
SV40-polyA	0c3a1d28-5378-4f1a-bb31-f060e37232a4	100.000	130	0	0	130	1	130	49669	9940	10069	1.19e-61
SV40-polyA	0c3a1d28-5378-4f1a-bb31-f060e37232a4	100.000	129	0	0	130	1	129	49669	7223	7351	4.28e-61
SV40-polyA	0c3a1d28-5378-4f1a-bb31-f060e37232a4	98.462	128	2	0	130	1	130	49669	22813	22942	2.57e-58
SV40-polyA	0c3a1d28-5378-4f1a-bb31-f060e37232a4	97.744	130	0	1	130	1	130	49669	4005	3873	3.33e-57
SV40-polyA	0c3a1d28-5378-4f1a-bb31-f060e37232a4	97.692	127	0	2	130	1	130	49669	38890	39016	1.55e-55
SV40-polyA	0c3a1d28-5378-4f1a-bb31-f060e37232a4	95.385	124	5	1	130	1	130	49669	30849	30721	4.34e-51
SV40-polyA	48e76ccc-6938-41e4-af21-20d1af7e708f	100.000	130	0	0	130	1	130	35544	15464	15335	1.19e-61
SV40-polyA	48e76ccc-6938-41e4-af21-20d1af7e708f	99.237	130	0	1	130	1	130	35544	25981	26111	5.53e-60
SV40-polyA	48e76ccc-6938-41e4-af21-20d1af7e708f	98.462	128	0	1	130	1	130	35544	34246	34373	9.26e-58
SV40-polyA	8ea7dd96-8299-41e1-8f2c-40a470f7d3b3	100.000	130	0	0	130	1	130	40185	33429	33300	1.19e-61
SV40-polyA	8ea7dd96-8299-41e1-8f2c-40a470f7d3b3	99.237	130	0	1	130	1	130	40185	30733	30603	5.53e-60
SV40-polyA	8ea7dd96-8299-41e1-8f2c-40a470f7d3b3	97.692	127	2	1	130	1	130	40185	12128	12000	4.31e-56
SV40-polyA	8ea7dd96-8299-41e1-8f2c-40a470f7d3b3	96.947	127	1	3	130	1	130	40185	36138	36010	2.00e-54
SV40-polyA	8ea7dd96-8299-41e1-8f2c-40a470f7d3b3	96.183	126	2	3	130	1	130	40185	9404	9276	9.32e-53
