975d6e2c-bb00-455d-9128-6105dd1c8fe4	chr_1	97.917	288	3	3	1	285	21155095	21155382	2.71e-139	496
975d6e2c-bb00-455d-9128-6105dd1c8fe4	chr_1	98.406	502	5	3	1	499	21154881	21155382	0.0	880
5989d142-18b6-48bc-88f3-6b14547a0362	chr_1	96.610	295	0	7	1	285	21155088	21155382	7.60e-135	481
5989d142-18b6-48bc-88f3-6b14547a0362	chr_1	97.244	508	0	11	2	499	21154879	21155382	0.0	848
65c22a80-b72c-41a3-a7d5-b46af345d3b7	chr_1	96.259	294	5	6	211	500	21155382	21155091	9.83e-134	477
65c22a80-b72c-41a3-a7d5-b46af345d3b7	chr_1	97.059	374	5	6	2	371	21155382	21155011	2.42e-178	625
f1556f71-53bb-4992-ba29-81279f610ba6	chr_1	95.472	508	10	5	1	499	21158918	21159421	0.0	798
f1556f71-53bb-4992-ba29-81279f610ba6	chr_1	100.000	288	0	0	1	288	21155095	21155382	2.07e-150	532
f1556f71-53bb-4992-ba29-81279f610ba6	chr_1	99.198	499	1	2	1	499	21154887	21155382	0.0	896
44ff67d2-c2f3-4d25-9b67-16b50ef9229d	chr_1	98.976	293	2	1	1	292	21155090	21155382	1.24e-147	523
44ff67d2-c2f3-4d25-9b67-16b50ef9229d	chr_1	98.413	504	2	4	1	499	21154880	21155382	0.0	881
9ff8ee9f-c0b7-4947-ac59-ea16bec73c1b	chr_1	98.621	290	0	3	215	500	21155382	21155093	9.69e-144	510
9ff8ee9f-c0b7-4947-ac59-ea16bec73c1b	chr_1	98.608	503	2	4	2	499	21155382	21154880	0.0	885
7e76c03c-a1af-4262-bfdc-e945447f7f11	chr_1	100.000	284	0	0	1	284	21155096	21155379	3.46e-148	525
7e76c03c-a1af-4262-bfdc-e945447f7f11	chr_1	99.395	496	0	2	1	495	21154886	21155379	0.0	896
b5503779-2236-4d8c-aed5-440f5010dfa5	chr_1	99.653	288	0	1	1	288	21155096	21155382	3.46e-148	525
b5503779-2236-4d8c-aed5-440f5010dfa5	chr_1	98.207	502	5	4	1	499	21154882	21155382	0.0	874
2007c2b3-a646-4264-bbd4-dcdcec551ce5	chr_1	98.189	497	1	6	10	500	21153521	21153027	0.0	861
25faf13c-2642-4704-98d2-a42d1e353984	chr_1	92.308	299	11	9	1	290	21155087	21155382	7.82e-115	414
25faf13c-2642-4704-98d2-a42d1e353984	chr_1	92.085	518	19	15	1	499	21154868	21155382	0.0	710
d342a5a2-1b08-4e2f-9a14-66af571eefb6	chr_1	97.952	293	1	2	1	289	21155091	21155382	1.62e-141	503
d342a5a2-1b08-4e2f-9a14-66af571eefb6	chr_1	94.942	257	9	4	248	500	21155369	21155113	2.19e-110	399
d342a5a2-1b08-4e2f-9a14-66af571eefb6	chr_1	98.416	505	1	3	1	499	21154879	21155382	0.0	881
ac5086d5-4dc1-4058-ad7c-8b83df410a34	chr_1	99.655	290	0	1	212	500	21155382	21155093	2.68e-149	529
ac5086d5-4dc1-4058-ad7c-8b83df410a34	chr_1	96.897	290	1	4	1	288	21155099	21155382	2.73e-134	479
ac5086d5-4dc1-4058-ad7c-8b83df410a34	chr_1	97.614	503	2	6	1	499	21154886	21155382	0.0	854
ac5086d5-4dc1-4058-ad7c-8b83df410a34	chr_1	99.006	503	0	4	2	500	21155382	21154881	0.0	896
055b6858-9624-488d-9348-e6e2a29cd657	chr_1	97.966	295	1	4	1	290	21155088	21155382	1.25e-142	507
055b6858-9624-488d-9348-e6e2a29cd657	chr_1	97.826	506	4	6	1	499	21154877	21155382	0.0	867
d3893dae-b5dc-4d86-bfff-cfb899b8e69e	chr_1	97.619	294	0	3	1	290	21155092	21155382	7.54e-140	497
d3893dae-b5dc-4d86-bfff-cfb899b8e69e	chr_1	98.012	503	1	4	1	499	21154885	21155382	0.0	865
